sample_id,extractor_name,version,file,line,symbol,extracted_fact,raw_context,reviewer1_label,reviewer2_label,adjudicated_label,error_category,notes
promoted_warning_evidence-020,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,434,VM_ACCOUNT,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""434"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000003"", ""warning_uid"": ""b5835c6b08c55413b5c63532d211cd8884333767970663aa8cb6bea52f8d263d""}","{""c_side"": {""new"": ""INIT_VM_FLAG(ACCOUNT)"", ""new_version"": ""v6.19"", ""old"": ""0x00100000\t/* Is a VM accounted object */"", ""old_version"": ""v6.18"", ""symbol"": ""VM_ACCOUNT""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-021,promoted_warning_evidence,v6.14,.binddrift/worktrees/v6.14/rust/kernel/security.rs,65,security_release_secctx,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.14/rust/kernel/security.rs"", ""line"": ""65"", ""source"": ""evidence""}, ""pair_id"": ""latest-p013-v6.13-to-v6.14"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000017"", ""warning_uid"": ""b89f88bdf55082272dea6523f15128d491086ffe51f6e508731844462aa2de79""}","{""c_side"": {""new"": {""params"": [""struct lsm_context *cp""], ""return_type"": ""static inline void""}, ""new_version"": ""v6.14"", ""old"": {""params"": [""char *secdata"", ""u32 seclen""], ""return_type"": ""static inline void""}, ""old_version"": ""v6.13"", ""symbol"": ""security_release_secctx""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,,,
promoted_warning_evidence-022,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,461,VM_HUGEPAGE,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""461"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000009"", ""warning_uid"": ""c023e480745618d443988fb46be7cf5416b81268c08ea5935e02245a35fbfa8e""}","{""c_side"": {""new"": ""INIT_VM_FLAG(HUGEPAGE)"", ""new_version"": ""v6.19"", ""old"": ""0x20000000\t/* MADV_HUGEPAGE marked this vma */"", ""old_version"": ""v6.18"", ""symbol"": ""VM_HUGEPAGE""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-023,promoted_warning_evidence,v7.0,.binddrift/worktrees/v7.0/rust/kernel/dma.rs,648,dma_free_attrs,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v7.0/rust/kernel/dma.rs"", ""line"": ""648"", ""source"": ""evidence""}, ""pair_id"": ""latest-p019-v6.19-to-v7.0"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000004"", ""warning_uid"": ""c4edd1024dd2d95c013e77ab1f56971125358b9c202731c97e2b15c3855c5e09""}","{""c_side"": {""new"": {""params"": [""struct device *dev"", ""size_t size"", ""void *cpu_addr"", ""dma_addr_t dma_handle"", ""unsigned long attrs""], ""return_type"": ""static inline void""}, ""new_version"": ""v7.0"", ""old"": {""params"": [""struct device *dev"", ""size_t size"", ""void *cpu_addr"", ""dma_addr_t dma_handle"", ""unsigned long attrs""], ""return_type"": ""static void""}, ""old_version"": ""v6.19"", ""symbol"": ""dma_free_attrs""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,,,
promoted_warning_evidence-024,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,398,VM_WRITE,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""398"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000027"", ""warning_uid"": ""d4902dbd9b0c27bf29ba0c0114d2687b39e33c93b8dcc2b4053ef6956e3bd945""}","{""c_side"": {""new"": ""INIT_VM_FLAG(WRITE)"", ""new_version"": ""v6.19"", ""old"": ""0x00000002"", ""old_version"": ""v6.18"", ""symbol"": ""VM_WRITE""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-025,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,467,VM_MERGEABLE,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""467"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000017"", ""warning_uid"": ""dfdc55818054bf16b7c570ac751154f3402cdc817b7c3cebba0736c96df16a6f""}","{""c_side"": {""new"": ""INIT_VM_FLAG(MERGEABLE)"", ""new_version"": ""v6.19"", ""old"": ""BIT(31)\t\t/* KSM may merge identical pages */"", ""old_version"": ""v6.18"", ""symbol"": ""VM_MERGEABLE""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-026,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,443,VM_SYNC,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""443"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000025"", ""warning_uid"": ""e51f428dfdc64b9b37d47e53eaa5a8f2c689753cfe2e244b05edc251d61d0287""}","{""c_side"": {""new"": ""INIT_VM_FLAG(SYNC)"", ""new_version"": ""v6.19"", ""old"": ""0x00800000\t/* Synchronous page faults */"", ""old_version"": ""v6.18"", ""symbol"": ""VM_SYNC""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-027,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,413,VM_MAYEXEC,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""413"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000013"", ""warning_uid"": ""f89b22e87fc12421e8f26dcd6582875ba9916345c7426306a09ca17d972e70ab""}","{""c_side"": {""new"": ""INIT_VM_FLAG(MAYEXEC)"", ""new_version"": ""v6.19"", ""old"": ""0x00000040"", ""old_version"": ""v6.18"", ""symbol"": ""VM_MAYEXEC""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-028,promoted_warning_evidence,v6.19,.binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs,404,VM_SHARED,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.19/rust/kernel/mm/virt.rs"", ""line"": ""404"", ""source"": ""evidence""}, ""pair_id"": ""latest-p018-v6.18-to-v6.19"", ""promotion_reasons"": [""direct_binding_use"", ""has_safety_comment""], ""rust_impact_level"": ""contract_mapping"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000023"", ""warning_uid"": ""fb7e2736a90940dafdeab11f01efd3edc3514755cc23c325dd9f6e3d98a35106""}","{""c_side"": {""new"": ""INIT_VM_FLAG(SHARED)"", ""new_version"": ""v6.19"", ""old"": ""0x00000008"", ""old_version"": ""v6.18"", ""symbol"": ""VM_SHARED""}, ""rust_side_keys"": [""exposure"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-029,promoted_warning_evidence,v6.15,.binddrift/worktrees/v6.15/rust/kernel/sync/condvar.rs,123,init_wait,"{""c_evidence_level"": ""c_source_diff"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.15/rust/kernel/sync/condvar.rs"", ""line"": ""123"", ""source"": ""evidence""}, ""pair_id"": ""latest-p014-v6.14-to-v6.15"", ""promotion_reasons"": [""direct_binding_use"", ""exposes_safe_api""], ""rust_impact_level"": ""safe_api"", ""type"": ""MacroConstDrift"", ""warning_id"": ""W-000002"", ""warning_uid"": ""8cb338b4e53ee4c1819885eef759ed2bbd759c1d0e7ff27b73628604a0eea56b""}","{""c_side"": {""new"": ""init_wait_func(wait, autoremove_wake_function)"", ""new_version"": ""v6.15"", ""old"": ""\\"", ""old_version"": ""v6.14"", ""symbol"": ""init_wait""}, ""rust_side_keys"": [""exposure"", ""safe_apis"", ""uses"", ""weak_lifetime_facts""]}",,,,,
promoted_warning_evidence-030,promoted_warning_evidence,v6.13,.binddrift/worktrees/v6.13/rust/kernel/block/mq/operations.rs,118,request,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.13/rust/kernel/block/mq/operations.rs"", ""line"": ""118"", ""source"": ""evidence""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""exposes_safe_api"", ""has_safety_comment"", ""has_error_mapping"", ""has_lifetime_fact"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""FieldDrift"", ""warning_id"": ""W-000038"", ""warning_uid"": ""123ef188d45289c4c30a5f87427e1cd39adfc99b15af11e87b4bd1fd309b5d73""}","{""c_side"": {""new"": [{""name"": ""q"", ""type"": ""*mut request_queue""}, {""name"": ""mq_ctx"", ""type"": ""*mut blk_mq_ctx""}, {""name"": ""mq_hctx"", ""type"": ""*mut blk_mq_hw_ctx""}, {""name"": ""cmd_flags"", ""type"": ""blk_opf_t""}, {""name"": ""rq_flags"", ""type"": ""req_flags_t""}, {""name"": ""tag"", ""type"": ""ffi::c_int""}, {""name"": ""internal_tag"", ""type"": ""ffi::c_int""}, {""name"": ""timeout"", ""type"": ""ffi::c_uint""}, {""name"": ""__data_len"", ""type"": ""ffi::c_uint""}, {""name"": ""__sector"", ""type"": ""sector_t""}, {""name"": ""bio"", ""type"": ""*mut bio""}, {""name"": ""biotail"", ""type"": ""*mut bio""}, {""name"": ""__bindgen_anon_1"", ""type"": ""request__bindgen_ty_1""}, {""name"": ""part"", ""type"": ""*mut block_device""}, {""name"": ""alloc_time_ns"", ""type"": ""u64_""}, {""name"": ""start_time_ns"", ""type"": ""u64_""}, {""name"": ""io_start_time_ns"", ""type"": ""u64_""}, {""name"": ""stats_sectors"", ""type"": ""ffi::c_ushort""}, {""name"": ""nr_phys_segments"", ""type"": ""ffi::c_ushort""}, {""name"": ""nr_integrity_segments"", ""type"": ""ffi::c_ushort""}, {""name"": ""state"", ""type"": ""mq_rq_state""}, {""name"": ""ref_"", ""type"": ""atomic_t""}, {""name"": ""deadline"", ""type"": ""ffi::c_ulong""}, {""name"": ""__bindgen_anon_2"", ""type"": ""request__bindgen_ty_2""}, {""name"": ""__bindgen_anon_3"", ""type"": ""request__bindgen_ty_3""}, {""name"": ""elv"", ""type"": ""request__bindgen_ty_4""}, {""name"": ""flush"", ""type"": ""request__bindgen_ty_5""}, {""name"": ""fifo_time"", ""type"": ""u64_""}, {""name"": ""end_io"", ""type"": ""rq_end_io_fn""}, {""name"": ""end_io_data"", ""type"": ""*mut ffi::c_void""}], ""new_version"": ""v6.13"", ""old"": [{""name"": ""q"", ""type"": ""*mut request_queue""}, {""name"": ""mq_ctx"", ""type"": ""*mut blk_mq_ctx""}, {""name"": ""mq_hctx"", ""type"": ""*mut blk_mq_hw_ctx""}, {""name"": ""cmd_flags"", ""type"": ""blk_opf_t""}, {""name"": ""rq_flags"", ""type"": ""req_flags_t""}, {""name"": ""tag"", ""type"": ""core::ffi::c_int""}, {""name"": ""internal_tag"", ""type"": ""core::ffi::c_int""}, {""name"": ""timeout"", ""type"": ""core::ffi::c_uint""}, {""name"": ""__data_len"", ""type"": ""core::ffi::c_uint""}, {""name"": ""__sector"", ""type"": ""sector_t""}, {""name"": ""bio"", ""type"": ""*mut bio""}, {""name"": ""biotail"", ""type"": ""*mut bio""}, {""name"": ""__bindgen_anon_1"", ""type"": ""request__bindgen_ty_1""}, {""name"": ""part"", ""type"": ""*mut block_device""}, {""name"": ""alloc_time_ns"", ""type"": ""u64_""}, {""name"": ""start_time_ns"", ""type"": ""u64_""}, {""name"": ""io_start_time_ns"", ""type"": ""u64_""}, {""name"": ""stats_sectors"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""nr_phys_segments"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""nr_integrity_segments"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""write_hint"", ""type"": ""rw_hint""}, {""name"": ""ioprio"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""state"", ""type"": ""mq_rq_state""}, {""name"": ""ref_"", ""type"": ""atomic_t""}, {""name"": ""deadline"", ""type"": ""core::ffi::c_ulong""}, {""name"": ""__bindgen_anon_2"", ""type"": ""request__bindgen_ty_2""}, {""name"": ""__bindgen_anon_3"", ""type"": ""request__bindgen_ty_3""}, {""name"": ""elv"", ""type"": ""request__bindgen_ty_4""}, {""name"": ""flush"", ""type"": ""request__bindgen_ty_5""}, {""name"": ""fifo_time"", ""type"": ""u64_""}, {""name"": ""end_io"", ""type"": ""rq_end_io_fn""}, {""name"": ""end_io_data"", ""type"": ""*mut core::ffi::c_void""}], ""old_version"": ""v6.12"", ""symbol"": ""request""}, ""rust_side_keys"": [""error_mappings"", ""exposure"", ""lifetime_facts"", ""oracle_hits"", ""safe_apis"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-031,promoted_warning_evidence,v6.13,.binddrift/worktrees/v6.13/rust/kernel/sync/arc.rs,194,REFCOUNT_INIT,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.13/rust/kernel/sync/arc.rs"", ""line"": ""194"", ""source"": ""evidence""}, ""pair_id"": ""latest-p012-v6.12-to-v6.13"", ""promotion_reasons"": [""direct_binding_use"", ""exposes_safe_api"", ""has_safety_comment"", ""has_error_mapping"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""SignatureDrift"", ""warning_id"": ""W-000004"", ""warning_uid"": ""399880825c439eb15d3e73aa711d383a87e7dbba9e9a3173f6a97bdef4e841b7""}","{""c_side"": {""new"": {""params"": [{""name"": ""n"", ""type"": ""ffi::c_int""}], ""return_type"": ""refcount_t""}, ""new_version"": ""v6.13"", ""old"": {""params"": [{""name"": ""n"", ""type"": ""core::ffi::c_int""}], ""return_type"": ""refcount_t""}, ""old_version"": ""v6.12"", ""symbol"": ""REFCOUNT_INIT""}, ""rust_side_keys"": [""error_mappings"", ""exposure"", ""oracle_hits"", ""safe_apis"", ""safety_comments"", ""uses"", ""weak_lifetime_facts""]}",,,,,
promoted_warning_evidence-032,promoted_warning_evidence,v6.12,.binddrift/worktrees/v6.12/rust/kernel/block/mq/operations.rs,118,request,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.12/rust/kernel/block/mq/operations.rs"", ""line"": ""118"", ""source"": ""evidence""}, ""pair_id"": ""latest-p011-v6.11-to-v6.12"", ""promotion_reasons"": [""exposes_safe_api"", ""has_safety_comment"", ""has_error_mapping"", ""has_lifetime_fact"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""FieldDrift"", ""warning_id"": ""W-000003"", ""warning_uid"": ""4a687423f6942a1f923ca47534f404f4b2a91d6cea4bb503baba951b6d15b660""}","{""c_side"": {""new"": [{""name"": ""q"", ""type"": ""*mut request_queue""}, {""name"": ""mq_ctx"", ""type"": ""*mut blk_mq_ctx""}, {""name"": ""mq_hctx"", ""type"": ""*mut blk_mq_hw_ctx""}, {""name"": ""cmd_flags"", ""type"": ""blk_opf_t""}, {""name"": ""rq_flags"", ""type"": ""req_flags_t""}, {""name"": ""tag"", ""type"": ""core::ffi::c_int""}, {""name"": ""internal_tag"", ""type"": ""core::ffi::c_int""}, {""name"": ""timeout"", ""type"": ""core::ffi::c_uint""}, {""name"": ""__data_len"", ""type"": ""core::ffi::c_uint""}, {""name"": ""__sector"", ""type"": ""sector_t""}, {""name"": ""bio"", ""type"": ""*mut bio""}, {""name"": ""biotail"", ""type"": ""*mut bio""}, {""name"": ""__bindgen_anon_1"", ""type"": ""request__bindgen_ty_1""}, {""name"": ""part"", ""type"": ""*mut block_device""}, {""name"": ""alloc_time_ns"", ""type"": ""u64_""}, {""name"": ""start_time_ns"", ""type"": ""u64_""}, {""name"": ""io_start_time_ns"", ""type"": ""u64_""}, {""name"": ""stats_sectors"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""nr_phys_segments"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""nr_integrity_segments"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""write_hint"", ""type"": ""rw_hint""}, {""name"": ""ioprio"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""state"", ""type"": ""mq_rq_state""}, {""name"": ""ref_"", ""type"": ""atomic_t""}, {""name"": ""deadline"", ""type"": ""core::ffi::c_ulong""}, {""name"": ""__bindgen_anon_2"", ""type"": ""request__bindgen_ty_2""}, {""name"": ""__bindgen_anon_3"", ""type"": ""request__bindgen_ty_3""}, {""name"": ""elv"", ""type"": ""request__bindgen_ty_4""}, {""name"": ""flush"", ""type"": ""request__bindgen_ty_5""}, {""name"": ""fifo_time"", ""type"": ""u64_""}, {""name"": ""end_io"", ""type"": ""rq_end_io_fn""}, {""name"": ""end_io_data"", ""type"": ""*mut core::ffi::c_void""}], ""new_version"": ""v6.12"", ""old"": [{""name"": ""q"", ""type"": ""*mut request_queue""}, {""name"": ""mq_ctx"", ""type"": ""*mut blk_mq_ctx""}, {""name"": ""mq_hctx"", ""type"": ""*mut blk_mq_hw_ctx""}, {""name"": ""cmd_flags"", ""type"": ""blk_opf_t""}, {""name"": ""rq_flags"", ""type"": ""req_flags_t""}, {""name"": ""tag"", ""type"": ""core::ffi::c_int""}, {""name"": ""internal_tag"", ""type"": ""core::ffi::c_int""}, {""name"": ""timeout"", ""type"": ""core::ffi::c_uint""}, {""name"": ""__data_len"", ""type"": ""core::ffi::c_uint""}, {""name"": ""__sector"", ""type"": ""sector_t""}, {""name"": ""bio"", ""type"": ""*mut bio""}, {""name"": ""biotail"", ""type"": ""*mut bio""}, {""name"": ""__bindgen_anon_1"", ""type"": ""request__bindgen_ty_1""}, {""name"": ""part"", ""type"": ""*mut block_device""}, {""name"": ""alloc_time_ns"", ""type"": ""u64_""}, {""name"": ""start_time_ns"", ""type"": ""u64_""}, {""name"": ""io_start_time_ns"", ""type"": ""u64_""}, {""name"": ""stats_sectors"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""nr_phys_segments"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""write_hint"", ""type"": ""rw_hint""}, {""name"": ""ioprio"", ""type"": ""core::ffi::c_ushort""}, {""name"": ""state"", ""type"": ""mq_rq_state""}, {""name"": ""ref_"", ""type"": ""atomic_t""}, {""name"": ""deadline"", ""type"": ""core::ffi::c_ulong""}, {""name"": ""__bindgen_anon_2"", ""type"": ""request__bindgen_ty_2""}, {""name"": ""__bindgen_anon_3"", ""type"": ""request__bindgen_ty_3""}, {""name"": ""elv"", ""type"": ""request__bindgen_ty_4""}, {""name"": ""flush"", ""type"": ""request__bindgen_ty_5""}, {""name"": ""fifo_time"", ""type"": ""u64_""}, {""name"": ""end_io"", ""type"": ""rq_end_io_fn""}, {""name"": ""end_io_data"", ""type"": ""*mut core::ffi::c_void""}], ""old_version"": ""v6.11"", ""symbol"": ""request""}, ""rust_side_keys"": [""error_mappings"", ""exposure"", ""lifetime_facts"", ""oracle_hits"", ""safe_apis"", ""safety_comments"", ""uses""]}",,,,,
promoted_warning_evidence-033,promoted_warning_evidence,v6.12,.binddrift/worktrees/v6.12/rust/kernel/device.rs,36,device,"{""c_evidence_level"": ""binding_only"", ""evidence_location"": {""file"": "".binddrift/worktrees/v6.12/rust/kernel/device.rs"", ""line"": ""36"", ""source"": ""evidence""}, ""pair_id"": ""latest-p011-v6.11-to-v6.12"", ""promotion_reasons"": [""exposes_safe_api"", ""has_safety_comment"", ""has_lifetime_fact"", ""oracle_hit""], ""rust_impact_level"": ""oracle_confirmed"", ""type"": ""FieldDrift"", ""warning_id"": ""W-000002"", ""warning_uid"": ""9b0fab9032f10591b94c1553e93299be447812eb458702d58e7081b01787ba14""}","{""c_side"": {""new"": [{""name"": ""kobj"", ""type"": ""kobject""}, {""name"": ""parent"", ""type"": ""*mut device""}, {""name"": ""p"", ""type"": ""*mut device_private""}, {""name"": ""init_name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""type_"", ""type"": ""*const device_type""}, {""name"": ""bus"", ""type"": ""*const bus_type""}, {""name"": ""driver"", ""type"": ""*mut device_driver""}, {""name"": ""platform_data"", ""type"": ""*mut core::ffi::c_void""}, {""name"": ""driver_data"", ""type"": ""*mut core::ffi::c_void""}, {""name"": ""mutex"", ""type"": ""mutex""}, {""name"": ""links"", ""type"": ""dev_links_info""}, {""name"": ""power"", ""type"": ""dev_pm_info""}, {""name"": ""pm_domain"", ""type"": ""*mut dev_pm_domain""}, {""name"": ""msi"", ""type"": ""dev_msi_info""}, {""name"": ""dma_mask"", ""type"": ""*mut u64_""}, {""name"": ""coherent_dma_mask"", ""type"": ""u64_""}, {""name"": ""bus_dma_limit"", ""type"": ""u64_""}, {""name"": ""dma_range_map"", ""type"": ""*mut bus_dma_region""}, {""name"": ""dma_parms"", ""type"": ""*mut device_dma_parameters""}, {""name"": ""dma_pools"", ""type"": ""list_head""}, {""name"": ""dma_io_tlb_mem"", ""type"": ""*mut io_tlb_mem""}, {""name"": ""archdata"", ""type"": ""dev_archdata""}, {""name"": ""of_node"", ""type"": ""*mut device_node""}, {""name"": ""fwnode"", ""type"": ""*mut fwnode_handle""}, {""name"": ""numa_node"", ""type"": ""core::ffi::c_int""}, {""name"": ""devt"", ""type"": ""dev_t""}, {""name"": ""id"", ""type"": ""u32_""}, {""name"": ""devres_lock"", ""type"": ""spinlock_t""}, {""name"": ""devres_head"", ""type"": ""list_head""}, {""name"": ""class"", ""type"": ""*const class""}, {""name"": ""groups"", ""type"": ""*mut *const attribute_group""}, {""name"": ""release"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(dev: *mut device)>""}, {""name"": ""iommu_group"", ""type"": ""*mut iommu_group""}, {""name"": ""iommu"", ""type"": ""*mut dev_iommu""}, {""name"": ""physical_location"", ""type"": ""*mut device_physical_location""}, {""name"": ""removable"", ""type"": ""device_removable""}, {""name"": ""_bitfield_align_1"", ""type"": ""[u8; 0]""}, {""name"": ""_bitfield_1"", ""type"": ""__BindgenBitfieldUnit<[u8; 1usize]>""}, {""name"": ""__bindgen_padding_0"", ""type"": ""[u8; 3usize]""}], ""new_version"": ""v6.12"", ""old"": [{""name"": ""kobj"", ""type"": ""kobject""}, {""name"": ""parent"", ""type"": ""*mut device""}, {""name"": ""p"", ""type"": ""*mut device_private""}, {""name"": ""init_name"", ""type"": ""*const core::ffi::c_char""}, {""name"": ""type_"", ""type"": ""*const device_type""}, {""name"": ""bus"", ""type"": ""*const bus_type""}, {""name"": ""driver"", ""type"": ""*mut device_driver""}, {""name"": ""platform_data"", ""type"": ""*mut core::ffi::c_void""}, {""name"": ""driver_data"", ""type"": ""*mut core::ffi::c_void""}, {""name"": ""mutex"", ""type"": ""mutex""}, {""name"": ""links"", ""type"": ""dev_links_info""}, {""name"": ""power"", ""type"": ""dev_pm_info""}, {""name"": ""pm_domain"", ""type"": ""*mut dev_pm_domain""}, {""name"": ""msi"", ""type"": ""dev_msi_info""}, {""name"": ""dma_ops"", ""type"": ""*mut dma_map_ops""}, {""name"": ""dma_mask"", ""type"": ""*mut u64_""}, {""name"": ""coherent_dma_mask"", ""type"": ""u64_""}, {""name"": ""bus_dma_limit"", ""type"": ""u64_""}, {""name"": ""dma_range_map"", ""type"": ""*mut bus_dma_region""}, {""name"": ""dma_parms"", ""type"": ""*mut device_dma_parameters""}, {""name"": ""dma_pools"", ""type"": ""list_head""}, {""name"": ""dma_io_tlb_mem"", ""type"": ""*mut io_tlb_mem""}, {""name"": ""archdata"", ""type"": ""dev_archdata""}, {""name"": ""of_node"", ""type"": ""*mut device_node""}, {""name"": ""fwnode"", ""type"": ""*mut fwnode_handle""}, {""name"": ""numa_node"", ""type"": ""core::ffi::c_int""}, {""name"": ""devt"", ""type"": ""dev_t""}, {""name"": ""id"", ""type"": ""u32_""}, {""name"": ""devres_lock"", ""type"": ""spinlock_t""}, {""name"": ""devres_head"", ""type"": ""list_head""}, {""name"": ""class"", ""type"": ""*const class""}, {""name"": ""groups"", ""type"": ""*mut *const attribute_group""}, {""name"": ""release"", ""type"": ""::core::option::Option<unsafe extern \""C\"" fn(dev: *mut device)>""}, {""name"": ""iommu_group"", ""type"": ""*mut iommu_group""}, {""name"": ""iommu"", ""type"": ""*mut dev_iommu""}, {""name"": ""physical_location"", ""type"": ""*mut device_physical_location""}, {""name"": ""removable"", ""type"": ""device_removable""}, {""name"": ""_bitfield_align_1"", ""type"": ""[u8; 0]""}, {""name"": ""_bitfield_1"", ""type"": ""__BindgenBitfieldUnit<[u8; 1usize]>""}, {""name"": ""__bindgen_padding_0"", ""type"": ""[u8; 3usize]""}], ""old_version"": ""v6.11"", ""symbol"": ""device""}, ""rust_side_keys"": [""exposure"", ""lifetime_facts"", ""oracle_hits"", ""safe_apis"", ""safety_comments"", ""uses""]}",,,,,
